"book","chapter","verse","part of speech","parsing code","text (including punctuation)","word (with punctuation stripped)","normalized word","lemma"
"54","01","04","N","ASF","οἰκονομίαν","οἰκονομίαν","οἰκονομίαν","οἰκονομία"
"54","01","04","N","GSM","θεοῦ","θεοῦ","θεοῦ","θεός"
"54","01","04","RA","ASF","τὴν","τὴν","τήν","ὁ"
"54","01","04","P","","ἐν","ἐν","ἐν","ἐν"
"54","01","04","N","DSF","πίστει—","πίστει","πίστει","πίστις"
"54","01","05","RA","NSN","τὸ","τὸ","τό","ὁ"
"54","01","05","C","","δὲ","δὲ","δέ","δέ"
"54","01","05","N","NSN","τέλος","τέλος","τέλος","τέλος"
"54","01","05","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"54","01","05","N","GSF","παραγγελίας","παραγγελίας","παραγγελίας","παραγγελία"
"54","01","05","V","3PAI-S","ἐστὶν","ἐστὶν","ἐστί(ν)","εἰμί"
"54","01","05","N","NSF","ἀγάπη","ἀγάπη","ἀγάπη","ἀγάπη"
"54","01","05","P","","ἐκ","ἐκ","ἐκ","ἐκ"
"54","01","05","A","GSF","καθαρᾶς","καθαρᾶς","καθαρᾶς","καθαρός"
"54","01","05","N","GSF","καρδίας","καρδίας","καρδίας","καρδία"
"54","01","05","C","","καὶ","καὶ","καί","καί"
"54","01","05","N","GSF","συνειδήσεως","συνειδήσεως","συνειδήσεως","συνείδησις"
