"book","chapter","verse","part of speech","parsing code","text (including punctuation)","word (with punctuation stripped)","normalized word","lemma"
"52","01","08","V","PAN","λαλεῖν","λαλεῖν","λαλεῖν","λαλέω"
"52","01","08","RI","ASN","τι·","τι","τὶ","τις"
"52","01","09","RP","NPM","αὐτοὶ","αὐτοὶ","αὐτοί","αὐτός"
"52","01","09","C","","γὰρ","γὰρ","γάρ","γάρ"
"52","01","09","P","","περὶ","περὶ","περί","περί"
"52","01","09","RP","GP","ἡμῶν","ἡμῶν","ἡμῶν","ἐγώ"
"52","01","09","V","3PAI-P","ἀπαγγέλλουσιν","ἀπαγγέλλουσιν","ἀπαγγέλλουσι(ν)","ἀπαγγέλλω"
"52","01","09","RI","ASF","ὁποίαν","ὁποίαν","ὁποίαν","ὁποῖος"
"52","01","09","N","ASF","εἴσοδον","εἴσοδον","εἴσοδον","εἴσοδος"
"52","01","09","V","1AAI-P","ἔσχομεν","ἔσχομεν","ἔσχομεν","ἔχω"
"52","01","09","P","","πρὸς","πρὸς","πρός","πρός"
"52","01","09","RP","AP","ὑμᾶς,","ὑμᾶς","ὑμᾶς","σύ"
"52","01","09","C","","καὶ","καὶ","καί","καί"
"52","01","09","C","","πῶς","πῶς","πῶς","πῶς"
"52","01","09","V","2AAI-P","ἐπεστρέψατε","ἐπεστρέψατε","ἐπεστρέψατε","ἐπιστρέφω"
"52","01","09","P","","πρὸς","πρὸς","πρός","πρός"
"52","01","09","RA","ASM","τὸν","τὸν","τόν","ὁ"
"52","01","09","N","ASM","θεὸν","θεὸν","θεόν","θεός"
"52","01","09","P","","ἀπὸ","ἀπὸ","ἀπό","ἀπό"
"52","01","09","RA","GPN","τῶν","τῶν","τῶν","ὁ"
"52","01","09","N","GPN","εἰδώλων","εἰδώλων","εἰδώλων","εἴδωλον"
"52","01","09","V","PAN","δουλεύειν","δουλεύειν","δουλεύειν","δουλεύω"
"52","01","09","N","DSM","θεῷ","θεῷ","θεῷ","θεός"
"52","01","09","V","PAPDSM","ζῶντι","ζῶντι","ζῶντι","ζάω"
"52","01","09","C","","καὶ","καὶ","καί","καί"
"52","01","09","A","DSM","ἀληθινῷ,","ἀληθινῷ","ἀληθινῷ","ἀληθινός"
"52","01","10","C","","καὶ","καὶ","καί","καί"
"52","01","10","V","PAN","ἀναμένειν","ἀναμένειν","ἀναμένειν","ἀναμένω"
"52","01","10","RA","ASM","τὸν","τὸν","τόν","ὁ"
"52","01","10","N","ASM","υἱὸν","υἱὸν","υἱόν","υἱός"
"52","01","10","RP","GSM","αὐτοῦ","αὐτοῦ","αὐτοῦ","αὐτός"
"52","01","10","P","","ἐκ","ἐκ","ἐκ","ἐκ"
"52","01","10","RA","GPM","τῶν","τῶν","τῶν","ὁ"
"52","01","10","N","GPM","οὐρανῶν,","οὐρανῶν","οὐρανῶν","οὐρανός"
"52","01","10","RR","ASM","ὃν","ὃν","ὅν","ὅς"
"52","01","10","V","3AAI-S","ἤγειρεν","ἤγειρεν","ἤγειρε(ν)","ἐγείρω"
"52","01","10","P","","ἐκ","ἐκ","ἐκ","ἐκ"
"52","01","10","RA","GPM","τῶν","τῶν","τῶν","ὁ"
"52","01","10","A","GPM","νεκρῶν,","νεκρῶν","νεκρῶν","νεκρός"
"52","01","10","N","ASM","Ἰησοῦν","Ἰησοῦν","Ἰησοῦν","Ἰησοῦς"
"52","01","10","RA","ASM","τὸν","τὸν","τόν","ὁ"
"52","01","10","V","PMPASM","ῥυόμενον","ῥυόμενον","ῥυόμενον","ῥύομαι"
"52","01","10","RP","AP","ἡμᾶς","ἡμᾶς","ἡμᾶς","ἐγώ"
"52","01","10","P","","⸀ἐκ","ἐκ","ἐκ","ἐκ"
"52","01","10","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"52","01","10","N","GSF","ὀργῆς","ὀργῆς","ὀργῆς","ὀργή"
"52","01","10","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"52","01","10","V","PMPGSF","ἐρχομένης.","ἐρχομένης","ἐρχομένης","ἔρχομαι"
"52","02","01","RP","NPM","Αὐτοὶ","Αὐτοὶ","αὐτοί","αὐτός"
"52","02","01","C","","γὰρ","γὰρ","γάρ","γάρ"
"52","02","01","V","2XAI-P","οἴδατε,","οἴδατε","οἴδατε","οἶδα"
"52","02","01","N","VPM","ἀδελφοί,","ἀδελφοί","ἀδελφοί","ἀδελφός"
"52","02","01","RA","ASF","τὴν","τὴν","τήν","ὁ"
