"book","chapter","verse","part of speech","parsing code","text (including punctuation)","word (with punctuation stripped)","normalized word","lemma"
"49","01","04","RP","AP","ἡμᾶς","ἡμᾶς","ἡμᾶς","ἐγώ"
"49","01","04","A","APM","ἁγίους","ἁγίους","ἁγίους","ἅγιος"
"49","01","04","C","","καὶ","καὶ","καί","καί"
"49","01","04","A","APM","ἀμώμους","ἀμώμους","ἀμώμους","ἄμωμος"
"49","01","04","P","","κατενώπιον","κατενώπιον","κατενώπιον","κατενώπιον"
"49","01","04","RP","GSM","αὐτοῦ","αὐτοῦ","αὐτοῦ","αὐτός"
"49","01","04","P","","ἐν","ἐν","ἐν","ἐν"
"49","01","04","N","DSF","ἀγάπῃ,","ἀγάπῃ","ἀγάπῃ","ἀγάπη"
"49","01","05","V","AAPNSM","προορίσας","προορίσας","προορίσας","προορίζω"
"49","01","05","RP","AP","ἡμᾶς","ἡμᾶς","ἡμᾶς","ἐγώ"
"49","01","05","P","","εἰς","εἰς","εἰς","εἰς"
"49","01","05","N","ASF","υἱοθεσίαν","υἱοθεσίαν","υἱοθεσίαν","υἱοθεσία"
"49","01","05","P","","διὰ","διὰ","διά","διά"
"49","01","05","N","GSM","Ἰησοῦ","Ἰησοῦ","Ἰησοῦ","Ἰησοῦς"
"49","01","05","N","GSM","Χριστοῦ","Χριστοῦ","Χριστοῦ","Χριστός"
"49","01","05","P","","εἰς","εἰς","εἰς","εἰς"
"49","01","05","RP","ASM","αὐτόν,","αὐτόν","αὐτόν","αὐτός"
"49","01","05","P","","κατὰ","κατὰ","κατά","κατά"
"49","01","05","RA","ASF","τὴν","τὴν","τήν","ὁ"
"49","01","05","N","ASF","εὐδοκίαν","εὐδοκίαν","εὐδοκίαν","εὐδοκία"
"49","01","05","RA","GSN","τοῦ","τοῦ","τοῦ","ὁ"
"49","01","05","N","GSN","θελήματος","θελήματος","θελήματος","θέλημα"
"49","01","05","RP","GSM","αὐτοῦ,","αὐτοῦ","αὐτοῦ","αὐτός"
"49","01","06","P","","εἰς","εἰς","εἰς","εἰς"
"49","01","06","N","ASM","ἔπαινον","ἔπαινον","ἔπαινον","ἔπαινος"
"49","01","06","N","GSF","δόξης","δόξης","δόξης","δόξα"
"49","01","06","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"49","01","06","N","GSF","χάριτος","χάριτος","χάριτος","χάρις"
"49","01","06","RP","GSM","αὐτοῦ","αὐτοῦ","αὐτοῦ","αὐτός"
"49","01","06","RR","GSF","⸀ἧς","ἧς","ἧς","ὅς"
"49","01","06","V","3AAI-S","ἐχαρίτωσεν","ἐχαρίτωσεν","ἐχαρίτωσε(ν)","χαριτόω"
"49","01","06","RP","AP","ἡμᾶς","ἡμᾶς","ἡμᾶς","ἐγώ"
"49","01","06","P","","ἐν","ἐν","ἐν","ἐν"
"49","01","06","RA","DSM","τῷ","τῷ","τῷ","ὁ"
"49","01","06","V","XPPDSM","ἠγαπημένῳ,","ἠγαπημένῳ","ἠγαπημένῳ","ἀγαπάω"
"49","01","07","P","","ἐν","ἐν","ἐν","ἐν"
"49","01","07","RR","DSM","ᾧ","ᾧ","ᾧ","ὅς"
"49","01","07","V","1PAI-P","ἔχομεν","ἔχομεν","ἔχομεν","ἔχω"
"49","01","07","RA","ASF","τὴν","τὴν","τήν","ὁ"
"49","01","07","N","ASF","ἀπολύτρωσιν","ἀπολύτρωσιν","ἀπολύτρωσιν","ἀπολύτρωσις"
"49","01","07","P","","διὰ","διὰ","διά","διά"
"49","01","07","RA","GSN","τοῦ","τοῦ","τοῦ","ὁ"
"49","01","07","N","GSN","αἵματος","αἵματος","αἵματος","αἷμα"
"49","01","07","RP","GSM","αὐτοῦ,","αὐτοῦ","αὐτοῦ","αὐτός"
"49","01","07","RA","ASF","τὴν","τὴν","τήν","ὁ"
"49","01","07","N","ASF","ἄφεσιν","ἄφεσιν","ἄφεσιν","ἄφεσις"
"49","01","07","RA","GPN","τῶν","τῶν","τῶν","ὁ"
"49","01","07","N","GPN","παραπτωμάτων,","παραπτωμάτων","παραπτωμάτων","παράπτωμα"
"49","01","07","P","","κατὰ","κατὰ","κατά","κατά"
"49","01","07","RA","ASN","⸂τὸ","τὸ","τό","ὁ"
"49","01","07","N","ASN","πλοῦτος⸃","πλοῦτος","πλοῦτος","πλοῦτος"
"49","01","07","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"49","01","07","N","GSF","χάριτος","χάριτος","χάριτος","χάρις"
"49","01","07","RP","GSM","αὐτοῦ","αὐτοῦ","αὐτοῦ","αὐτός"
"49","01","08","RR","GSF","ἧς","ἧς","ἧς","ὅς"
"49","01","08","V","3AAI-S","ἐπερίσσευσεν","ἐπερίσσευσεν","ἐπερίσσευσε(ν)","περισσεύω"
"49","01","08","P","","εἰς","εἰς","εἰς","εἰς"
"49","01","08","RP","AP","ἡμᾶς","ἡμᾶς","ἡμᾶς","ἐγώ"
"49","01","08","P","","ἐν","ἐν","ἐν","ἐν"
"49","01","08","A","DSF","πάσῃ","πάσῃ","πάσῃ","πᾶς"
"49","01","08","N","DSF","σοφίᾳ","σοφίᾳ","σοφίᾳ","σοφία"
"49","01","08","C","","καὶ","καὶ","καί","καί"
"49","01","08","N","DSF","φρονήσει","φρονήσει","φρονήσει","φρόνησις"
"49","01","09","V","AAPNSM","γνωρίσας","γνωρίσας","γνωρίσας","γνωρίζω"
"49","01","09","RP","DP","ἡμῖν","ἡμῖν","ἡμῖν","ἐγώ"
"49","01","09","RA","ASN","τὸ","τὸ","τό","ὁ"
"49","01","09","N","ASN","μυστήριον","μυστήριον","μυστήριον","μυστήριον"
"49","01","09","RA","GSN","τοῦ","τοῦ","τοῦ","ὁ"
"49","01","09","N","GSN","θελήματος","θελήματος","θελήματος","θέλημα"
"49","01","09","RP","GSM","αὐτοῦ,","αὐτοῦ","αὐτοῦ","αὐτός"
"49","01","09","P","","κατὰ","κατὰ","κατά","κατά"
"49","01","09","RA","ASF","τὴν","τὴν","τήν","ὁ"
"49","01","09","N","ASF","εὐδοκίαν","εὐδοκίαν","εὐδοκίαν","εὐδοκία"
"49","01","09","RP","GSM","αὐτοῦ","αὐτοῦ","αὐτοῦ","αὐτός"
